72250712000000,PNOMED,08,201510
72250912000000,LINDPM,08,201510
81130200000000,CSTGST,08,201510
81192300000000,LINTTM,08,201510
81192500000000,CSTCOB,08,201510
14160319060000,PTMLDI,12,201510
14160319990000,PTMOTR,12,201510
14160399000000,PTMOTR,12,201510
14180300000000,INTCON,12,201510
14190301000000,PRVCON,12,201510
14190304000000,PRVCON,12,201510
14190306000000,PRVCON,12,201510
14210301000000,AVCCCO,12,201510
14210302010000,DEFETC,12,201510
14210302020000,SALDTC,12,201510
14210302090000,CDEUTC,12,201510
14210304000000,SGCCCO,12,201510
14210306020000,PTMVEH,12,201510
14210306030000,PTMLDI,12,201510
14210306040000,PTMLDI,12,201510
14210306050000,PTMLDI,12,201510
14210306120000,PTMLDI,12,201510
14210306190000,PTMESP,12,201510
14210311000000,PTMOTR,12,201510
14210399020000,PTMOTR,12,201510
14240302000000,SALDTC,12,201510
14240306020000,PTMVEH,12,201510
14240306030000,PTMLDI,12,201510
14240306050000,PTMLDI,12,201510
14240306190000,PTMESP,12,201510
14250302090000,CDEUTC,12,201510
14250304000000,SGCCCO,12,201510
14250306010000,PTMLDI,12,201510
14250306020000,PTMVEH,12,201510
14250306030000,PTMLDI,12,201510
14250306050000,PTMLDI,12,201510
14250306120000,PTMLDI,12,201510
14250306190000,PTMESP,12,201510
14250311000000,PTMOTR,12,201510
14250319020000,SALDTC,12,201510
14250319060000,PTMLDI,12,201510
14260304000000,SGCCCO,12,201510
14260306010000,PTMLDI,12,201510
14260306020000,PTMVEH,12,201510
14260306030000,PTMLDI,12,201510
14260306050000,PTMLDI,12,201510
14260306120000,PTMLDI,12,201510
14260306190000,PTMESP,12,201510
14260311000000,PTMOTR,12,201510
14260319060000,PTMLDI,12,201510
14280300000000,INTCON,12,201510
14290301000000,PRVCON,12,201510
14290305000000,PRVCON,12,201510
14290306000000,PRVCON,12,201510
15140100000000,OTROTR,12,201510
16110900000000,OTROTR,12,201510
16120102000000,OTROTR,12,201510
16120209000000,OTROTR,12,201510
16120301000000,OTROTR,12,201510
16120302000000,OTROTR,12,201510
16120401000000,OTROTR,12,201510
16120402000000,OTROTR,12,201510
16120502000000,OTROTR,12,201510
16120900000000,OTROTR,12,201510
16190100000000,OTROTR,12,201510
16190200000000,OTROTR,12,201510
27210103000000,OTROTR,12,201510
29110101000000,OTROTR,12,201510
29110104000000,OTROTR,12,201510
29110105000000,OTROTR,12,201510
29110106000000,OTROTR,12,201510
29110201000000,OTROTR,12,201510
29110206000000,OTROTR,12,201510
29110702000000,OTROTR,12,201510
29110709000000,OTROTR,12,201510
29110801000000,OTROTR,12,201510
29210101000000,OTROTR,12,201510
29210104000000,OTROTR,12,201510
29210105000000,OTROTR,12,201510
29210106000000,OTROTR,12,201510
29210201000000,OTROTR,12,201510
29210401020000,OTROTR,12,201510
29210405010000,OTROTR,12,201510
29210406010000,OTROTR,12,201510
29210701000000,OTROTR,12,201510
29210709000000,OTROTR,12,201510
71120000000000,IND71C,12,201510
71220000000000,IND71C,12,201510
72150303010000,LINDPC,12,201510
72150303020000,LINDPC,12,201510
72150403010000,LINDPC,12,201510
72150603000000,LINDTC,12,201510
72150703000000,PNOPTM,12,201510
72250303010000,LINDPC,12,201510
72250303020000,LINDPC,12,201510
72250403010000,LINDPC,12,201510
72250603000000,LINDTC,12,201510
72250703000000,PNOPTM,12,201510
81130200000000,CSTGST,12,201510
81192300000000,LINTTC,12,201510
81192500000000,CSTCOB,12,201510
81230200000000,CSTGST,12,201510
81292300000000,LINTTC,12,201510
81292500000000,CSTCOB,12,201510
84140104000000,GRTPRF,12,201510
84140201000000,GRTIMB,12,201510
84140202010000,GRTPRF,12,201510
84140204010000,GRTPRF,12,201510
84140205010000,GRTPRF,12,201510
84140206000000,GRTPRF,12,201510
84140208000000,GRTPRF,12,201510
84140209000000,GRTPRF,12,201510
